"p10","p25","p50","p75","p90","metric","comid","result_type","source2","ReportingNode","Scenario"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP100_UBF50"
82.4,87.5,96,104.5,109.6,"Peak_Tim_5",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_10",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP100_UBF50"
1,1,2,3.5,4.4,"Peak_Dur_2",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_5",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP100_UBF50"
19833.66556,19833.66556,19833.66556,19833.66556,19833.66556,"Peak_10",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP100_UBF50"
6755.804,6755.804,6755.804,6755.804,6755.804,"Peak_2",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP100_UBF50"
16105.14248,16105.14248,16105.14248,16105.14248,16105.14248,"Peak_5",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_10",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP100_UBF50"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_5",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP100_UBF50"
181.5,195.5,201,205,207.5,"DS_Dur_WS",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
222,229.5,232,239,264.2,"DS_Tim",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
95.28785,96.32875,97.990925,103.6750875,105.3239,"DS_Mag_50",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
104.076765,106.4781075,113.919785,123.1487875,125.231645,"DS_Mag_90",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
1.6,2,3,3.5,4.8,"FA_Dur",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
279.02752326352,396.87189266348,621.402998201884,1320.90093497037,3150.15301278085,"FA_Mag",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
3.6,4,8,13,22,"FA_Tim",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
0.0180871635474806,0.0217650915566016,0.0276258074600795,0.0347515099177846,0.0477845420965375,"SP_ROC",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
16,28.5,59,72.5,82.6,"SP_Dur",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
812.57088,1173.15735,1401.4496,7709.8743,11961.18382,"SP_Mag",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
149.6,164.5,194,216.5,224.2,"SP_Tim",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
45,82.5,120.5,166.75,183,"Wet_BFL_Dur",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
93.307025,96.03482,104.352295,113.60973,117.54901,"Wet_BFL_Mag_10",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
103.4538,105.1584875,121.64385,137.382775,155.6872,"Wet_BFL_Mag_50",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
42,52,64,70,103.5,"Wet_Tim",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
113,113,113,113,113,"Peak_Tim_10",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
82.4,87.5,96,104.5,109.6,"Peak_Tim_5",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_10",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
1,1,2,3.5,4.4,"Peak_Dur_2",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_5",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
19929.92506,19929.92506,19929.92506,19929.92506,19929.92506,"Peak_10",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
6793.7417,6793.7417,6793.7417,6793.7417,6793.7417,"Peak_2",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
16145.84606,16145.84606,16145.84606,16145.84606,16145.84606,"Peak_5",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_10",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_5",22518274,"observed","SUSTAIN_Junction_32","LA2","Aggressive_non_Infiltration_WRP100_UBF50"
181.5,195.5,201,205,207.5,"DS_Dur_WS",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
222,229.5,232,239,264.2,"DS_Tim",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
95.28785,96.32875,98.098575,103.7303375,105.32485,"DS_Mag_50",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
104.076765,106.4781075,113.929865,123.1538275,125.231645,"DS_Mag_90",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
1.6,2,3,3.5,4.8,"FA_Dur",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
279.035170769294,397.05663978745,624.356376276206,1325.50591559608,3155.73038148012,"FA_Mag",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
3.6,4,8,13,22,"FA_Tim",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
0.0181181398966482,0.0217909051809079,0.0276258074600795,0.0347521982905735,0.0477506498872862,"SP_ROC",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
16,28.5,59,72.5,82.6,"SP_Dur",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
815.15262,1178.4677,1406.4617,7729.714,12067.53326,"SP_Mag",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
149.6,164.5,194,216.5,224.2,"SP_Tim",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
45,82.5,120.5,166.75,183,"Wet_BFL_Dur",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
93.307145,96.035,104.352295,113.6346675,117.565635,"Wet_BFL_Mag_10",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
103.45515,105.1605125,121.64385,137.382775,155.77615,"Wet_BFL_Mag_50",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
42,52,64,70,103.5,"Wet_Tim",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
113,113,113,113,113,"Peak_Tim_10",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
82.4,87.5,96,104.5,109.6,"Peak_Tim_5",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_10",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
1,1,2,3.5,4.4,"Peak_Dur_2",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_5",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
20225.3601,20225.3601,20225.3601,20225.3601,20225.3601,"Peak_10",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
6877.521,6877.521,6877.521,6877.521,6877.521,"Peak_2",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
16279.62898,16279.62898,16279.62898,16279.62898,16279.62898,"Peak_5",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_10",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_5",22518274,"observed","SUSTAIN_Junction_33","LA1","Aggressive_non_Infiltration_WRP100_UBF50"
184.8,193.5,208,222.5,231.2,"DS_Dur_WS",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
205.3,214.75,225.5,233.25,237.3,"DS_Tim",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
0,0,0,0,0,"DS_Mag_50",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
0.000284000000000001,0.000710000000000003,0.00142000000000001,0.00213000000000001,0.00255600000000001,"DS_Mag_90",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
1.6,2.5,3,3.5,4.4,"FA_Dur",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
58.8414318778822,97.1365122706615,212.264776029232,380.263004215352,513.724020577719,"FA_Mag",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
4.3,4.75,7.5,11.5,14.2,"FA_Tim",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
0.884999097638543,0.958848109059861,0.99993766881363,1,1,"SP_ROC",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
13.3,18.25,38.5,58.5,63,"SP_Dur",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
501.0217,886.8949,2226.43475,3461.793775,3660.14149,"SP_Mag",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
152.3,166.25,186.5,204.5,214.4,"SP_Tim",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
81,93,113,150.5,173,"Wet_BFL_Dur",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
0,0,0,0,0,"Wet_BFL_Mag_10",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
6.9092e-07,1.7273e-06,3.4546e-06,0.1849017273,0.29584069092,"Wet_BFL_Mag_50",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
38.6,47,61,65.5,68.2,"Wet_Tim",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
170,170,170,170,170,"Peak_Tim_10",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
114.15,115.875,118.75,121.625,123.35,"Peak_Tim_2",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
142.1,146.75,154.5,162.25,166.9,"Peak_Tim_5",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Dur_10",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
2.1,2.25,2.5,2.75,2.9,"Peak_Dur_2",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Dur_5",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
3527.90968,3527.90968,3527.90968,3527.90968,3527.90968,"Peak_10",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
1223.4371,1223.4371,1223.4371,1223.4371,1223.4371,"Peak_2",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
3143.14446,3143.14446,3143.14446,3143.14446,3143.14446,"Peak_5",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Fre_10",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
2.1,2.25,2.5,2.75,2.9,"Peak_Fre_2",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Fre_5",22514906,"observed","SUSTAIN_Junction_1","LA20","Aggressive_non_Infiltration_WRP50_UBF0"
186.5,198,214.5,233.25,253,"DS_Dur_WS",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
197,210,229,234.5,238.8,"DS_Tim",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
11.6607,12.015075,12.2992,12.8411,13.24565,"DS_Mag_50",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
12.11146,12.467975,13.213795,13.4432775,13.655675,"DS_Mag_90",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
2.6,3,4,5,5,"FA_Dur",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
50.2473284773617,67.0631651360865,159.681576024356,307.031106785102,641.750730296759,"FA_Mag",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
4,4.5,8,13,21.6,"FA_Tim",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
0.00372000930895128,0.00973664466146352,0.0230669376159633,0.0408609624473734,0.0763130734459888,"SP_ROC",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
17.2,28,40,61,72.8,"SP_Dur",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
324.15646,650.2344,1558.3993,4179.99845,5276.6471,"SP_Mag",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
149.6,154.5,174,197,207.8,"SP_Tim",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
46.5,81,109,124.25,158,"Wet_BFL_Dur",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
3.24996,7.287,10.67094,11.8741125,12.235375,"Wet_BFL_Mag_10",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
11.652625,11.9676,12.527075,13.240525,13.3504,"Wet_BFL_Mag_50",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
41.5,52.75,64,69.25,102,"Wet_Tim",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
170,170,170,170,170,"Peak_Tim_10",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
142.1,146.75,154.5,162.25,166.9,"Peak_Tim_5",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Dur_10",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1.5,2.25,2.7,"Peak_Dur_2",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Dur_5",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
5276.6471,5276.6471,5276.6471,5276.6471,5276.6471,"Peak_10",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
1878.1232,1878.1232,1878.1232,1878.1232,1878.1232,"Peak_2",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
4438.69976,4438.69976,4438.69976,4438.69976,4438.69976,"Peak_5",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Fre_10",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Fre_5",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Aggressive_non_Infiltration_WRP50_UBF0"
186.5,196.25,214.5,234.25,254.5,"DS_Dur_WS",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
196,209,230,235,238.8,"DS_Tim",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
21.347425,21.8822625,22.968825,24.02445,24.2885,"DS_Mag_50",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
23.20507,23.6522075,24.16358,25.5748475,28.526085,"DS_Mag_90",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
1,1.5,2,3.5,4,"FA_Dur",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
85.2574720366885,95.4120132287126,104.135265852316,257.883213509052,762.902349270987,"FA_Mag",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
3.6,4,8,13,22,"FA_Tim",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
0.0190391040051407,0.0260409873595685,0.032526490711157,0.0727564389023739,0.149188395207504,"SP_ROC",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
17,28,39,60.5,72.8,"SP_Dur",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
469.13248,920.6496,2171.3778,5833.9198,7241.38094,"SP_Mag",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
149.6,154.5,174,197,207.8,"SP_Tim",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
45,81,109.5,126,158.5,"Wet_BFL_Dur",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
19.446005,20.6173275,22.35415,22.706675,23.31037,"Wet_BFL_Mag_10",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
22.7165,23.3480375,23.9026,24.660225,25.34455,"Wet_BFL_Mag_50",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
42,52.5,62.5,68.75,103.5,"Wet_Tim",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
170,170,170,170,170,"Peak_Tim_10",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
142.1,146.75,154.5,162.25,166.9,"Peak_Tim_5",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Dur_10",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1.5,2.25,2.7,"Peak_Dur_2",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Dur_5",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
7241.38094,7241.38094,7241.38094,7241.38094,7241.38094,"Peak_10",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
2684.8376,2684.8376,2684.8376,2684.8376,2684.8376,"Peak_2",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
5946.42538,5946.42538,5946.42538,5946.42538,5946.42538,"Peak_5",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Fre_10",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Fre_5",22514974,"observed","SUSTAIN_Junction_20","F300","Aggressive_non_Infiltration_WRP50_UBF0"
186,196.25,213,233.5,254.5,"DS_Dur_WS",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
197.2,209.5,230,235,238.8,"DS_Tim",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
24.343075,25.0034875,26.47165,28.49635,28.815,"DS_Mag_50",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
26.263665,26.832115,28.206685,29.9569225,32.99738,"DS_Mag_90",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
1,1.5,2,3.5,4,"FA_Dur",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
122.563835590616,140.618185009555,161.654339323696,327.271360674993,946.739031211446,"FA_Mag",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
3.6,4,8,13,22,"FA_Tim",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
0.0183536097123938,0.025993146573375,0.0319014524400787,0.0778609351159018,0.152071898641571,"SP_ROC",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
17.6,28.5,42,60.5,72.8,"SP_Dur",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
549.63896,1080.5585,2571.7624,6863.01105,8471.69788,"SP_Mag",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
149.6,154.5,174,197,207.8,"SP_Tim",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
45,81,109,125.75,158.5,"Wet_BFL_Dur",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
24.387555,25.903585,27.30341,27.72681,28.17859,"Wet_BFL_Mag_10",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
27.511875,28.710175,29.3655,29.793125,30.63265,"Wet_BFL_Mag_50",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
42,52.75,63,68.75,103.5,"Wet_Tim",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
170,170,170,170,170,"Peak_Tim_10",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
142.1,146.75,154.5,162.25,166.9,"Peak_Tim_5",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Dur_10",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1.5,2.25,2.7,"Peak_Dur_2",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Dur_5",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
8471.69788,8471.69788,8471.69788,8471.69788,8471.69788,"Peak_10",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
3192.9983,3192.9983,3192.9983,3192.9983,3192.9983,"Peak_2",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
6988.28382,6988.28382,6988.28382,6988.28382,6988.28382,"Peak_5",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Fre_10",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22514960,"observed","SUSTAIN_Junction_21","LA14","Aggressive_non_Infiltration_WRP50_UBF0"
